timestamp,zone_id,risk_level,risk_probability,curtailment_probability,baseline_net_load,optimized_net_load,baseline_curtailment,optimized_curtailment,baseline_transmission_utilization,optimized_transmission_utilization,total_battery_charge,total_battery_discharge,total_demand_response,total_dispatch,total_renewable_curtailment,optimization_status,objective_value
2026-01-14 18:30:00,ZONE_A,1,0.9829116,0.0010467197,2604.80363,2604.80363,0.0,0.0,0.6706984778110834,0.6706984778110834,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-14 18:45:00,ZONE_A,1,0.98485655,0.0011591199,2633.93671,2633.93671,0.0,0.0,0.6877484046521343,0.6877484046521343,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-14 19:00:00,ZONE_A,1,0.97997737,0.0009898584,2636.12297,2636.12297,0.0,0.0,0.6740349396879014,0.6740349396879014,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-14 19:15:00,ZONE_A,1,0.9769331,0.0012880856,2611.97156,2611.97156,0.0,0.0,0.6870764420696736,0.6870764420696736,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-14 19:30:00,ZONE_A,1,0.98294234,0.0012863243,2689.31795,2689.31795,0.0,0.0,0.6823571431690264,0.6823571431690264,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-14 19:45:00,ZONE_A,1,0.985151,0.0010961592,2628.02433,2628.02433,0.0,0.0,0.6841281609201809,0.6841281609201809,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-14 20:00:00,ZONE_A,0,0.9438174,0.0017156277,2428.2233,2428.2233,0.0,0.0,0.6437700607935185,0.6437700607935185,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-14 20:15:00,ZONE_A,0,0.9791379,0.0018997209,2464.9664,2464.9664,0.0,0.0,0.6353626246620339,0.6353626246620339,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-14 20:30:00,ZONE_A,0,0.9828976,0.006340658,2398.21325,2398.21325,0.0,0.0,0.630318330483286,0.630318330483286,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-14 20:45:00,ZONE_A,0,0.9932806,0.0014254813,2401.07893,2401.07893,0.0,0.0,0.6152205602088419,0.6152205602088419,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-14 21:00:00,ZONE_A,0,0.9919185,0.007198721,2311.00344,2311.00344,0.0,0.0,0.6096051725726802,0.6096051725726802,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-14 21:15:00,ZONE_A,0,0.9927215,0.5615044,2248.4984400000003,2405.649517640264,157.15107764026402,0.0,0.5994468038271199,0.6443471118474751,157.15107764026402,0,0,0,0.0,OPTIMAL,7857.553882013201
2026-01-14 21:30:00,ZONE_A,0,0.99484926,0.006551062,2250.2969000000003,2250.2969000000003,0.0,0.0,0.6016396078033209,0.6016396078033209,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-14 21:45:00,ZONE_A,0,0.994272,0.001279489,2269.8589,2269.8589,0.0,0.0,0.5865761438218875,0.5865761438218875,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-14 22:00:00,ZONE_A,0,0.9945832,0.0014379936,2250.6058000000003,2250.6058000000003,0.0,0.0,0.5793094855355009,0.5793094855355009,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-14 22:15:00,ZONE_A,0,0.9967668,0.0014379936,2220.56255,2220.56255,0.0,0.0,0.5620694908835595,0.5620694908835595,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-14 22:30:00,ZONE_A,0,0.9967045,0.0014379936,2153.0225400000004,2153.0225400000004,0.0,0.0,0.5528586205890262,0.5528586205890262,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-14 22:45:00,ZONE_A,0,0.9969708,0.0017603599,2147.98722,2147.98722,0.0,0.0,0.541460971942295,0.541460971942295,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-14 23:00:00,ZONE_A,0,0.9969708,0.0017603599,2186.2338,2186.2338,0.0,0.0,0.5350421078900295,0.5350421078900295,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-14 23:15:00,ZONE_A,0,0.997551,0.001298857,2192.92192,2192.92192,0.0,0.0,0.5668351958777836,0.5668351958777836,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-14 23:30:00,ZONE_A,0,0.998061,0.0012576992,2194.57458,2194.57458,0.0,0.0,0.5812836202531535,0.5812836202531535,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-14 23:45:00,ZONE_A,0,0.9979492,0.001579082,2223.293164,2223.293164,0.0,0.0,0.5329451594739143,0.5329451594739143,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 00:00:00,ZONE_A,0,0.99796295,0.002253636,2243.605945,2243.605945,0.0,0.0,0.5554398790782865,0.5554398790782865,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 00:15:00,ZONE_A,0,0.9970433,0.001298857,2257.09938,2257.09938,0.0,0.0,0.5376516271651065,0.5376516271651065,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 00:30:00,ZONE_A,0,0.99674845,0.0019492435,2236.25782,2236.25782,0.0,0.0,0.5582749413867222,0.5582749413867222,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 00:45:00,ZONE_A,0,0.99774337,0.0021256427,2256.217278,2256.217278,0.0,0.0,0.5661884495208807,0.5661884495208807,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 01:00:00,ZONE_A,0,0.9979201,0.0014395919,2248.258426,2248.258426,0.0,0.0,0.5341717565213865,0.5341717565213865,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 01:15:00,ZONE_A,0,0.997755,0.0018073699,2249.54103,2249.54103,0.0,0.0,0.5450153902832592,0.5450153902832592,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 01:30:00,ZONE_A,0,0.9979201,0.0015941125,2248.16152,2248.16152,0.0,0.0,0.5347182768605337,0.5347182768605337,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 01:45:00,ZONE_A,0,0.99713886,0.001225023,2255.82335,2255.82335,0.0,0.0,0.5723423874062886,0.5723423874062886,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 02:00:00,ZONE_A,0,0.9979532,0.0024525311,2234.549233,2234.549233,0.0,0.0,0.532810090314286,0.532810090314286,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 02:15:00,ZONE_A,0,0.99795145,0.0011830471,2248.027853,2248.027853,0.0,0.0,0.5334195648396395,0.5334195648396395,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 02:30:00,ZONE_A,0,0.9979381,0.0020889281,2244.928714,2244.928714,0.0,0.0,0.5466239940281157,0.5466239940281157,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 02:45:00,ZONE_A,0,0.99694,0.0017314629,2231.282873,2231.282873,0.0,0.0,0.5349220707956927,0.5349220707956927,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 03:00:00,ZONE_A,0,0.9979201,0.0025791924,2247.71801,2247.71801,0.0,0.0,0.5433616994381063,0.5433616994381063,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 03:15:00,ZONE_A,0,0.9979201,0.0019840233,2247.0696900000003,2247.0696900000003,0.0,0.0,0.5378778683117934,0.5378778683117934,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 03:30:00,ZONE_A,0,0.9979201,0.0014103921,2242.984777,2242.984777,0.0,0.0,0.5431886509743178,0.5431886509743178,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 03:45:00,ZONE_A,0,0.99797326,0.0016349622,2247.82395,2247.82395,0.0,0.0,0.5351731956890037,0.5351731956890037,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 04:00:00,ZONE_A,0,0.9979201,0.0014682511,2244.528463,2244.528463,0.0,0.0,0.5344324264170278,0.5344324264170278,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 04:15:00,ZONE_A,0,0.9979849,0.0014682511,2250.459624,2250.459624,0.0,0.0,0.5325592619363806,0.5325592619363806,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 04:30:00,ZONE_A,0,0.9977968,0.0020012874,2255.2077350000004,2255.2077350000004,0.0,0.0,0.5442042455810274,0.5442042455810274,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 04:45:00,ZONE_A,0,0.99793756,0.0021968526,2250.202664,2250.202664,0.0,0.0,0.5347539953747634,0.5347539953747634,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 05:00:00,ZONE_A,0,0.9977704,0.0020681757,2430.122874,2430.122874,0.0,0.0,0.6101074117991003,0.6101074117991003,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 05:15:00,ZONE_A,0,0.9977315,0.0020681757,2512.156685,2512.156685,0.0,0.0,0.6201012771909525,0.6201012771909525,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 05:30:00,ZONE_A,0,0.9977303,0.0009971011,2547.542306,2547.542306,0.0,0.0,0.6297870613763678,0.6297870613763678,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 05:45:00,ZONE_A,0,0.99359185,0.002373412,2539.1504,2539.1504,0.0,0.0,0.6347255836958482,0.6347255836958482,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 06:00:00,ZONE_A,1,0.75232226,0.0010321012,2635.710222,2635.710222,0.0,0.0,0.6514335545982418,0.6514335545982418,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 06:15:00,ZONE_A,0,0.6998561,0.0021496213,2547.51127,2547.51127,0.0,0.0,0.6605297526234045,0.6605297526234045,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 06:30:00,ZONE_A,1,0.99501675,0.0008905012,2607.3225700000003,2607.3225700000003,0.0,0.0,0.6589420724049417,0.6589420724049417,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 06:45:00,ZONE_A,1,0.9916363,0.001927751,2562.43259,2562.43259,0.0,0.0,0.6652966221957268,0.6652966221957268,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 07:00:00,ZONE_A,1,0.99398416,0.0014307281,2616.12256,2616.12256,0.0,0.0,0.6840768950216408,0.6840768950216408,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 07:15:00,ZONE_A,1,0.96783954,0.01994623,2585.91527,2585.91527,0.0,0.0,0.6881913770764976,0.6881913770764976,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 07:30:00,ZONE_A,2,0.9023167,0.4488171,2600.29844,2600.29844,0.0,0.0,0.706447761685241,0.706447761685241,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 07:45:00,ZONE_A,2,0.98295885,0.11456428,2623.4350400000003,2623.4350400000003,0.0,0.0,0.7405833930546689,0.7405833930546689,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 08:00:00,ZONE_A,2,0.9777362,0.74440366,2533.7358200000003,2832.475564401899,298.7397444018988,0.0,0.7221448697119077,0.8074990826683386,298.7397444018988,0,0,0,0.0,OPTIMAL,14936.98722009494
2026-01-15 08:15:00,ZONE_A,2,0.9697177,0.70282865,2540.89772,2837.563647028647,296.66592702864705,0.0,0.740028585329926,0.8247902790385212,296.66592702864705,0,0,0,0.0,OPTIMAL,14833.296351432353
2026-01-15 08:30:00,ZONE_A,3,0.7901142,0.75736773,2549.20362,2916.2067388264013,367.0031188264014,67.00311882640142,0.78806212550297,0.8929201598105744,300.0,0,0,0,67.00311882640142,OPTIMAL,150905590.01354074
2026-01-15 08:45:00,ZONE_A,2,0.54373777,0.7918719,2459.3756,2914.1659244108896,454.7903244108899,154.79032441088992,0.7482657341201312,0.8782058273098504,300.0,0,0,0,154.79032441088992,OPTIMAL,100283298.44803807
2026-01-15 09:00:00,ZONE_A,1,0.95651895,0.7710056,2021.68934,2550.053818498896,528.3644784988959,228.3644784988959,0.678768310017904,0.8297295901323266,300.0,0,0,0,228.3644784988959,OPTIMAL,2298644.784988959
2026-01-15 09:15:00,ZONE_A,1,0.9546963,0.89861715,1926.18455,2625.2656938693726,699.0811438693725,399.08114386937245,0.6714993779627517,0.8712368484080208,300.0,0,0,0,399.08114386937245,OPTIMAL,78334780.58085448
2026-01-15 09:30:00,ZONE_A,2,0.5175542,0.92841834,1933.50676,2672.475061615022,738.9683016150216,438.9683016150216,0.70124105649499,0.9123748579526308,300.0,0,0,0,438.9683016150216,OPTIMAL,222716684.8202829
2026-01-15 09:45:00,ZONE_A,2,0.87452054,0.92112297,1843.53163,2687.478284324861,843.9466543248609,543.9466543248609,0.7283716718747142,0.9694992883539687,300.0,0,0,0,543.9466543248609,OPTIMAL,423701974.120675
2026-01-15 10:00:00,ZONE_A,1,0.9605928,0.8867974,1802.2561,2582.13074124668,779.87464124668,479.87464124667997,0.6752793974746182,0.8981007242387449,300.0,0,0,0,479.87464124667997,OPTIMAL,173166280.72398987
2026-01-15 10:15:00,ZONE_A,1,0.9049672,0.9065932,1814.5960400000004,2614.8739257654724,800.277885765472,500.277885765472,0.6789740774759385,0.907624902676403,300.0,0,0,0,500.277885765472,OPTIMAL,206704937.611102
2026-01-15 10:30:00,ZONE_A,1,0.77650064,0.87843096,1761.88935,2583.640123286124,821.750773286124,521.750773286124,0.7026182181364338,0.9374041541469115,300.0,0,0,0,521.750773286124,OPTIMAL,311147046.22310054
2026-01-15 10:45:00,ZONE_A,1,0.7736148,0.9005011,1655.85545,2558.6010940168053,902.745644016805,602.745644016805,0.6846168319886877,0.9425441598001919,300.0,0,0,0,602.745644016805,OPTIMAL,329947014.54838467
2026-01-15 11:00:00,ZONE_A,2,0.9552575,0.9150323,1672.7139,2645.27528723653,972.5613872365301,672.5613872365301,0.7362946369460758,1.0141693198693906,300.0,0,0,0,672.5613872365301,OPTIMAL,581333231.6457338
2026-01-15 11:15:00,ZONE_A,1,0.6020962,0.92723614,1675.5499999999995,2624.0013028831995,948.4513028832,648.4513028832,0.697498286974894,0.9684843743570765,300.0,0,0,0,648.4513028832,OPTIMAL,421194821.9868183
2026-01-15 11:30:00,ZONE_A,1,0.90874857,0.92723614,1747.7227000000005,2621.6397947943524,873.917094794352,573.917094794352,0.680608876611487,0.9302994759637888,300.0,0,0,0,573.917094794352,OPTIMAL,286802335.8761289
2026-01-15 11:45:00,ZONE_A,1,0.9377574,0.9150323,1710.4105600000005,2603.6728141326125,893.262254132612,593.262254132612,0.6919177925042047,0.9471355802084674,300.0,0,0,0,593.262254132612,OPTIMAL,345922152.19298935
2026-01-15 12:00:00,ZONE_A,1,0.9523491,0.9126678,1707.4797500000002,2580.86272285019,873.3829728501901,573.3829728501901,0.6851325999079244,0.9346705930971116,300.0,0,0,0,573.3829728501901,OPTIMAL,302095904.4446115
2026-01-15 12:15:00,ZONE_A,1,0.9120727,0.92723614,1735.8756399999995,2629.534667808874,893.6590278088744,593.6590278088744,0.6888265170743053,0.944157668720906,300.0,0,0,0,593.6590278088744,OPTIMAL,335503429.7118385
2026-01-15 12:30:00,ZONE_A,2,0.93660665,0.94834846,1771.6419,2686.894990277766,915.2530902777659,615.2530902777659,0.7124029429845143,0.9739038267397669,300.0,0,0,0,615.2530902777659,OPTIMAL,439830923.1341804
2026-01-15 12:45:00,ZONE_A,1,0.9086197,0.9437069,1644.6513,2617.52695346003,972.87565346003,672.87565346003,0.6916000098622652,0.9695644831816579,300.0,0,0,0,672.87565346003,OPTIMAL,425219446.31207836
2026-01-15 13:00:00,ZONE_A,1,0.9785711,0.9405897,1764.5567,2622.9680185007,858.4113185007,558.4113185007,0.6947451321234999,0.9400055096169178,300.0,0,0,0,558.4113185007,OPTIMAL,320618395.8437369
2026-01-15 13:15:00,ZONE_A,1,0.97197276,0.9309125,1775.3685,2625.3442090562503,849.97570905625,549.97570905625,0.6943908159681458,0.9372410193360794,300.0,0,0,0,549.97570905625,OPTIMAL,310858323.7855754
2026-01-15 13:30:00,ZONE_A,1,0.5646271,0.8948214,1796.4627,2612.4305591070597,815.9678591070599,515.9678591070599,0.7078783308957646,0.9410120057369791,300.0,0,0,0,515.9678591070599,OPTIMAL,323716697.56289965
2026-01-15 13:45:00,ZONE_A,1,0.9686827,0.9309125,1779.97863,2624.580246357625,844.6016163576251,544.6016163576251,0.6873903078237769,0.9287050561370002,300.0,0,0,0,544.6016163576251,OPTIMAL,280928711.74986136
2026-01-15 14:00:00,ZONE_A,1,0.9410741,0.93593055,1806.8381,2639.92055216327,833.08245216327,533.08245216327,0.6891794144077118,0.9272029729483996,300.0,0,0,0,533.08245216327,OPTIMAL,275556228.95583504
2026-01-15 14:15:00,ZONE_A,1,0.97610986,0.9199543,1838.9132,2605.98783850826,767.07463850826,467.07463850826,0.6720735091891883,0.8912376923372585,300.0,0,0,0,467.07463850826,OPTIMAL,149017669.09321117
2026-01-15 14:30:00,ZONE_A,1,0.97822726,0.93087983,1902.54935,2621.94133473453,719.3919847345294,419.3919847345294,0.6742312138424057,0.8797717816130269,300.0,0,0,0,419.3919847345294,OPTIMAL,108410155.13623469
2026-01-15 14:45:00,ZONE_A,1,0.9737908,0.8779847,1934.90395,2591.758150380185,656.8542003801849,356.8542003801849,0.6763668262130826,0.8640394554934772,300.0,0,0,0,356.8542003801849,OPTIMAL,52721636.073785104
2026-01-15 15:00:00,ZONE_A,1,0.9012084,0.776204,2111.1119,2633.7478282716,522.6359282716,222.63592827160005,0.6925809704115583,0.8419055218267215,300.0,0,0,0,222.63592827160005,OPTIMAL,2241359.2827160005
2026-01-15 15:15:00,ZONE_A,1,0.90917146,0.76610976,2121.0747,2632.447372198752,511.372672198752,211.372672198752,0.695962116378897,0.8420685945955154,300.0,0,0,0,211.372672198752,OPTIMAL,2128726.7219875203
2026-01-15 15:30:00,ZONE_A,1,0.9483265,0.75235116,2273.0576,2659.340867364368,386.283267364368,86.28326736436799,0.6731476470392377,0.7835142951964169,300.0,0,0,0,86.28326736436799,OPTIMAL,877832.6736436798
2026-01-15 15:45:00,ZONE_A,1,0.9589365,0.7010921,2249.5295399999995,2624.8412898427655,375.311749842766,75.311749842766,0.6847890790865224,0.7920210079443649,300.0,0,0,0,75.311749842766,OPTIMAL,768117.4984276601
2026-01-15 16:00:00,ZONE_A,1,0.975399,0.38304222,2356.62325,2356.62325,0.0,0.0,0.6877315564885009,0.6877315564885009,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 16:15:00,ZONE_A,1,0.9660474,0.07794578,2465.3715,2465.3715,0.0,0.0,0.6987148971118792,0.6987148971118792,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 16:30:00,ZONE_A,1,0.95998365,0.013289623,2571.88603,2571.88603,0.0,0.0,0.6805817243522188,0.6805817243522188,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 16:45:00,ZONE_A,1,0.96626985,0.014043099,2560.6394,2560.6394,0.0,0.0,0.6903861159954244,0.6903861159954244,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 17:00:00,ZONE_A,1,0.98265344,0.0010467197,2687.61182,2687.61182,0.0,0.0,0.6910161329142471,0.6910161329142471,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 17:15:00,ZONE_A,1,0.9828561,0.0011908625,2715.70411,2715.70411,0.0,0.0,0.6947064297810454,0.6947064297810454,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 17:30:00,ZONE_A,1,0.9883334,0.0011631942,2681.06441,2681.06441,0.0,0.0,0.6791638520772585,0.6791638520772585,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 17:45:00,ZONE_A,1,0.97676426,0.0011631942,2757.283125,2757.283125,0.0,0.0,0.6869397688230171,0.6869397688230171,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 18:00:00,ZONE_A,1,0.9633187,0.0010069755,2743.221695,2743.221695,0.0,0.0,0.6881603055294241,0.6881603055294241,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 18:15:00,ZONE_A,1,0.97631013,0.0010382769,2768.50538,2768.50538,0.0,0.0,0.678695466410826,0.678695466410826,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 18:30:00,ZONE_A,1,0.95259976,0.0011631942,2742.251494,2742.251494,0.0,0.0,0.6843949111549893,0.6843949111549893,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 18:45:00,ZONE_A,1,0.96592426,0.000899719,2742.748125,2742.748125,0.0,0.0,0.6836061087071685,0.6836061087071685,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 19:00:00,ZONE_A,1,0.9549292,0.0009385219,2758.609946,2758.609946,0.0,0.0,0.6955440683573847,0.6955440683573847,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 19:15:00,ZONE_A,1,0.96006465,0.0012659741,2738.1988,2738.1988,0.0,0.0,0.6993985793507195,0.6993985793507195,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 19:30:00,ZONE_A,1,0.9788416,0.0010467197,2736.502603,2736.502603,0.0,0.0,0.6937950332161161,0.6937950332161161,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 19:45:00,ZONE_A,1,0.98906994,0.0009898584,2669.83552,2669.83552,0.0,0.0,0.6942319526606539,0.6942319526606539,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 20:00:00,ZONE_A,0,0.95102143,0.0019996273,2575.31903,2575.31903,0.0,0.0,0.6442335740017643,0.6442335740017643,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 20:15:00,ZONE_A,0,0.95093185,0.0019996273,2576.94749,2576.94749,0.0,0.0,0.6376120878124617,0.6376120878124617,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 20:30:00,ZONE_A,0,0.98401546,0.0017156277,2528.08639,2528.08639,0.0,0.0,0.6289279998901673,0.6289279998901673,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 20:45:00,ZONE_A,0,0.9923132,0.0017781468,2534.70695,2534.70695,0.0,0.0,0.6158252728760392,0.6158252728760392,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 21:00:00,ZONE_A,0,0.99421966,0.0018214717,2468.54077,2468.54077,0.0,0.0,0.610360902800454,0.610360902800454,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 21:15:00,ZONE_A,0,0.9945905,0.0016365336,2448.34423,2448.34423,0.0,0.0,0.6067183097182343,0.6067183097182343,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 21:30:00,ZONE_A,0,0.9954758,0.0013597453,2387.56347,2387.56347,0.0,0.0,0.5893643619684277,0.5893643619684277,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 21:45:00,ZONE_A,0,0.9914825,0.0010031555,2411.19376,2411.19376,0.0,0.0,0.5745703985154078,0.5745703985154078,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 22:00:00,ZONE_A,0,0.9939652,0.001276212,2365.36419,2365.36419,0.0,0.0,0.5798205598669888,0.5798205598669888,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 22:15:00,ZONE_A,0,0.9963613,0.0015091074,2329.088404,2329.088404,0.0,0.0,0.5663511102359098,0.5663511102359098,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 22:30:00,ZONE_A,0,0.99702954,0.0017603599,2261.23488,2261.23488,0.0,0.0,0.5508296225844201,0.5508296225844201,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 22:45:00,ZONE_A,0,0.99671614,0.0015663779,2272.020583,2272.020583,0.0,0.0,0.544626059196898,0.544626059196898,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 23:00:00,ZONE_A,0,0.9969379,0.0017603599,2237.213323,2237.213323,0.0,0.0,0.5340157463990057,0.5340157463990057,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 23:15:00,ZONE_A,0,0.99707747,0.0014136072,2256.307643,2256.307643,0.0,0.0,0.5443825161613128,0.5443825161613128,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 23:30:00,ZONE_A,0,0.9979381,0.0013688182,2253.198662,2253.198662,0.0,0.0,0.5310835368484469,0.5310835368484469,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-15 23:45:00,ZONE_A,0,0.9979201,0.001456389,2258.9535530000003,2258.9535530000003,0.0,0.0,0.5455015581117261,0.5455015581117261,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-16 00:00:00,ZONE_A,0,0.99804026,0.002253636,2194.47965,2194.47965,0.0,0.0,0.5413064795006572,0.5413064795006572,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-16 00:15:00,ZONE_A,0,0.9979532,0.0013847906,2235.190847,2235.190847,0.0,0.0,0.5516555793473642,0.5516555793473642,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-16 00:30:00,ZONE_A,0,0.9979532,0.0027154812,2243.887367,2243.887367,0.0,0.0,0.5444267689428979,0.5444267689428979,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-16 00:45:00,ZONE_A,0,0.99793255,0.001804024,2234.7240730000003,2234.7240730000003,0.0,0.0,0.5407014697316557,0.5407014697316557,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-16 01:00:00,ZONE_A,0,0.9979492,0.001579082,2203.79612,2203.79612,0.0,0.0,0.5342950553648271,0.5342950553648271,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-16 01:15:00,ZONE_A,0,0.998061,0.0012576992,2182.41626,2182.41626,0.0,0.0,0.5436997389581097,0.5436997389581097,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-16 01:30:00,ZONE_A,0,0.9979189,0.0014089744,2198.3717,2198.3717,0.0,0.0,0.5421185235905587,0.5421185235905587,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-16 01:45:00,ZONE_A,0,0.9979532,0.0019029522,2236.813548,2236.813548,0.0,0.0,0.5321531998841426,0.5321531998841426,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-16 02:00:00,ZONE_A,0,0.9980319,0.002253636,2245.52404,2245.52404,0.0,0.0,0.5264023120930487,0.5264023120930487,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-16 02:15:00,ZONE_A,0,0.99796295,0.0010335353,2246.499407,2246.499407,0.0,0.0,0.5436810986142443,0.5436810986142443,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-16 02:30:00,ZONE_A,0,0.9979728,0.0014204511,2237.425955,2237.425955,0.0,0.0,0.5286104165947554,0.5286104165947554,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-16 02:45:00,ZONE_A,0,0.99808025,0.002495315,2224.48282,2224.48282,0.0,0.0,0.5531657917201385,0.5531657917201385,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-16 03:00:00,ZONE_A,0,0.99736816,0.0015175873,2239.395877,2239.395877,0.0,0.0,0.5395800268584974,0.5395800268584974,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-16 03:15:00,ZONE_A,0,0.9970066,0.0010691996,2250.176225,2250.176225,0.0,0.0,0.534513576031976,0.534513576031976,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-16 03:30:00,ZONE_A,0,0.99767834,0.0021968526,2254.71163,2254.71163,0.0,0.0,0.5375414716666685,0.5375414716666685,0.0,0,0,0,0.0,OPTIMAL,0.0
2026-01-16 03:45:00,ZONE_A,0,0.99795353,0.0012949556,2238.0605330000003,2238.0605330000003,0.0,0.0,0.5411761977448609,0.5411761977448609,0.0,0,0,0,0.0,OPTIMAL,0.0
