asset_id,timestamp,performance_ratio,norm_residual,peer_deviation,grid_signal,persistence_signal,sudden_signal,degradation_signal,primary_root_cause,confidence
SOLAR_05,2026-01-11 10:00:00,0.994795545025925,-0.0033701570969635,0.00716019606429108,0.718237511562987,0.0,0.0016675742304941,0.0032233586401964,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-11 10:15:00,1.010631371708629,0.0073737035522524,0.019186606657809357,0.728933237086125,0.0,0.0,0.0036914360147747,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-11 10:30:00,1.0199368493569512,0.0144495629840727,0.02606379562127903,0.7096638514230058,0.0,0.0,0.0026673105214063,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-11 10:45:00,1.0074707118238868,0.005293255381866,0.015964035143244515,0.7071674900066939,0.0,0.0,0.0006604267736184,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-11 11:00:00,1.014945352905388,0.0118589721431929,0.03068882989327759,0.7375791235458887,0.0,0.0,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-11 11:15:00,0.9906389625861646,-0.007540789630194,-0.0008192849699342197,0.7236033886073812,0.0,0.0345693262910802,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-11 11:30:00,0.9917601355437982,-0.006181705994922,0.006970834322800545,0.729069204609059,0.0,0.0243939124293128,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-11 11:45:00,0.9828348680261948,-0.0129755967366315,-0.001617499597753369,0.7377092171338013,0.0,0.0276660594232345,0.0001840751208485,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-11 12:00:00,1.0131466857413438,0.0092874309055679,0.02061179830962423,0.7336599140119211,0.0,0.0,0.0019862413342696,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-11 12:15:00,0.9951960208929084,-0.0035697731031508,0.0149583090515778,0.7141578269885226,0.0,0.0,0.0006963203751629,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-11 12:30:00,1.014850874038005,0.0109183054093683,0.023537735026575413,0.7474682687995532,0.0,0.0,0.001192122195045,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-11 12:45:00,1.0075958401325342,0.0056129471940839,0.01707645452150275,0.7224034731512521,0.0,0.0,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-11 13:00:00,1.0049501353747694,0.0039506512889363,0.01419143056912131,0.760259093187816,0.0,0.003223152625062,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-11 13:15:00,0.9885894050048624,-0.0096544459174491,7.543702428880472e-05,0.722762597710987,0.0,0.0277649572295171,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-11 13:30:00,1.0079286181397789,0.0067516609504303,0.020319501417642605,0.7677780470289194,0.0,0.0,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-11 13:45:00,0.9837784970320436,-0.0132268841474257,-0.004063235056185555,0.7265111482579782,0.0,0.0297841750528522,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-11 14:00:00,0.9938379807145282,-0.0047416542343224,0.01267622743947594,0.7141142107239957,0.0,0.0033937995558907,0.0002314727991555,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-11 14:15:00,1.0130691059358512,0.0095660905037535,0.02229275758630067,0.7164330262265248,0.0,0.0,0.0003005764063364,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-11 14:30:00,1.012988926563077,0.0087906023289601,0.02031192558902939,0.7169482011764892,0.0,0.0,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-11 14:45:00,0.985357648776,-0.0094494633271082,0.0006190765527781528,0.7103365488661969,0.0,0.0190930038796992,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-11 15:00:00,0.9937246206566802,-0.0036237880084964,0.01113883806377891,0.7098669157950601,0.0,0.0093303636526343,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-11 15:15:00,0.989850829364127,-0.0055345520234952,0.0001264687259484587,0.7009327751940054,0.0,0.0137108247955449,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-11 15:30:00,0.9932117670187254,-0.0034077085938282,0.005811631301383624,0.6975009722058013,0.0,0.0019068166725866,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-11 15:45:00,0.9808650796984716,-0.0087542985413919,-0.0028985277261504017,0.7077620347550209,0.0,0.0065008411063197,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-11 16:00:00,0.9889954712090212,-0.0044203020101779,0.008265314365234366,0.7303923109044094,0.0,0.0,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-11 16:15:00,0.9887718113001932,-0.0041240228257685,0.00417341056377829,0.7180617406251669,0.0,0.0,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-11 16:30:00,0.9809590178950612,-0.0058148450395214,-0.0013629356721197583,0.7079506767995951,0.0,0.0012765240934594,0.0014896536116847,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-11 16:45:00,1.002080726891826,0.0005640218879116,0.014637823966726082,0.7123870105964221,0.0,0.0,0.0043041547260727,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-11 17:00:00,1.0021963933530165,0.0005027409341683,0.020759152464400188,0.6990478373077944,0.0,0.0,0.0049609927113442,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-11 17:15:00,1.009437415677498,0.0016035757923783,0.019521534759629255,0.702822751748471,0.0,0.0,0.006538247045931,WEATHER_RELATED,LOW
SOLAR_05,2026-01-11 17:30:00,0.9807342289751656,-0.0021900205219448,-0.0061593327067339665,0.6950172331179368,0.0,0.0028077878313581,0.0052681962927959,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-11 17:45:00,0.9842592705313882,-0.0009264321002196,0.0003992595858743897,0.6850751971192076,0.0,0.0020930232466961,0.0047137955326602,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-11 18:00:00,1.0,0.0,0.0,0.6917383680283893,0.0,0.0,0.0030403004442696,WEATHER_RELATED,MEDIUM
SOLAR_05,2026-01-11 18:15:00,1.0,0.0,0.0,0.6776564845003911,0.0,0.0,0.0043302214033763,WEATHER_RELATED,LOW
SOLAR_05,2026-01-11 18:30:00,1.0,0.0,0.0,0.6845495716455253,0.0,0.0,0.0038344195834942,WEATHER_RELATED,LOW
SOLAR_05,2026-01-11 18:45:00,1.0,0.0,0.0,0.6835226899970729,0.0,0.0,0.005350850890351,WEATHER_RELATED,LOW
SOLAR_05,2026-01-11 19:00:00,1.0,0.0,0.0,0.6882674472659294,0.0,0.0,0.0061304268895293,WEATHER_RELATED,MEDIUM
SOLAR_05,2026-01-11 19:15:00,1.0,0.0,0.0,0.6932808603935822,0.0,0.0,0.0066791284574371,WEATHER_RELATED,MEDIUM
SOLAR_05,2026-01-11 19:30:00,1.0,0.0,0.0,0.6838960095907816,0.0,0.0,0.0053382331911247,WEATHER_RELATED,HIGH
SOLAR_05,2026-01-11 19:45:00,1.0,0.0,0.0,0.6855599346480469,0.0,0.0,0.0062759638786845,WEATHER_RELATED,HIGH
SOLAR_05,2026-01-11 20:00:00,1.0,0.0,0.0,0.692244313948594,0.0,0.0,0.0044388966359865,WEATHER_RELATED,MEDIUM
SOLAR_05,2026-01-11 20:15:00,1.0,0.0,0.0,0.6781442961917411,0.0,0.0,0.0037803335478862,WEATHER_RELATED,LOW
SOLAR_05,2026-01-11 20:30:00,1.0,0.0,0.0,0.692064884629448,0.0,0.0,0.005108957228963,WEATHER_RELATED,LOW
SOLAR_05,2026-01-11 20:45:00,1.0,0.0,0.0,0.6765625430781103,0.0,0.0,0.0063298742190964,WEATHER_RELATED,MEDIUM
SOLAR_05,2026-01-11 21:00:00,1.0,0.0,0.0,0.6508789048530177,0.0,0.0,0.005017448756998,WEATHER_RELATED,LOW
SOLAR_05,2026-01-11 21:15:00,1.0,0.0,0.0,0.6356006307407178,0.0,0.0,0.0045141448669291,WEATHER_RELATED,LOW
SOLAR_05,2026-01-11 21:30:00,1.0,0.0,0.0,0.6416498338369973,0.0,0.0,0.0037454570858881,WEATHER_RELATED,MEDIUM
SOLAR_05,2026-01-11 21:45:00,1.0,0.0,0.0,0.649832661354195,0.0,0.0,0.0032721642256341,WEATHER_RELATED,LOW
SOLAR_05,2026-01-11 22:00:00,1.0,0.0,0.0,0.6255337878650569,0.0,0.0,0.0020562894282186,WEATHER_RELATED,LOW
SOLAR_05,2026-01-11 22:15:00,1.0,0.0,0.0,0.6130443039747445,0.0,0.0,0.0014423585934716,WEATHER_RELATED,LOW
SOLAR_05,2026-01-11 22:30:00,1.0,0.0,0.0,0.6173349814926029,0.0,0.0,0.0008695776454482,WEATHER_RELATED,LOW
SOLAR_05,2026-01-11 22:45:00,1.0,0.0,0.0,0.6123141617454663,0.0,0.0,6.196027884808504e-05,WEATHER_RELATED,LOW
SOLAR_05,2026-01-11 23:00:00,1.0,0.0,0.0,0.5957657211236929,0.0,0.0,0.0001402966521691,WEATHER_RELATED,LOW
SOLAR_05,2026-01-11 23:15:00,1.0,0.0,0.0,0.5866875328427208,0.0,0.0,0.0002101217819147,WEATHER_RELATED,LOW
SOLAR_05,2026-01-11 23:30:00,1.0,0.0,0.0,0.5859613455129334,0.0,0.0,0.0004328406419672,WEATHER_RELATED,LOW
SOLAR_05,2026-01-11 23:45:00,1.0,0.0,0.0,0.5850185265811414,0.0,0.0,0.0001286711250305,WEATHER_RELATED,MEDIUM
SOLAR_05,2026-01-12 00:00:00,1.0,0.0,0.0,0.571263017580034,0.0,0.0,-0.0,WEATHER_RELATED,MEDIUM
SOLAR_05,2026-01-12 00:15:00,1.0,0.0,0.0,0.5664435732420263,0.0,0.0,-0.0,WEATHER_RELATED,LOW
SOLAR_05,2026-01-12 00:30:00,1.0,0.0,0.0,0.5633873231060318,0.0,0.0,-0.0,WEATHER_RELATED,LOW
SOLAR_05,2026-01-12 00:45:00,1.0,0.0,0.0,0.5710746022335332,0.0,0.0,-0.0,WEATHER_RELATED,LOW
SOLAR_05,2026-01-12 01:00:00,1.0,0.0,0.0,0.5596889753265682,0.0,0.0,-0.0,WEATHER_RELATED,MEDIUM
SOLAR_05,2026-01-12 01:15:00,1.0,0.0,0.0,0.6006353625123567,0.0,0.0,-0.0,WEATHER_RELATED,LOW
SOLAR_05,2026-01-12 01:30:00,1.0,0.0,0.0,0.5663893149269105,0.0,0.0,-0.0,WEATHER_RELATED,LOW
SOLAR_05,2026-01-12 01:45:00,1.0,0.0,0.0,0.5896566492154124,0.0,0.0,-0.0,WEATHER_RELATED,LOW
SOLAR_05,2026-01-12 02:00:00,1.0,0.0,0.0,0.5662109956912217,0.0,0.0,-0.0,WEATHER_RELATED,MEDIUM
SOLAR_05,2026-01-12 02:15:00,1.0,0.0,0.0,0.5804493890465601,0.0,0.0,-0.0,WEATHER_RELATED,MEDIUM
SOLAR_05,2026-01-12 02:30:00,1.0,0.0,0.0,0.5772444204831568,0.0,0.0,-0.0,WEATHER_RELATED,LOW
SOLAR_05,2026-01-12 02:45:00,1.0,0.0,0.0,0.5701547518393466,0.0,0.0,-0.0,WEATHER_RELATED,MEDIUM
SOLAR_05,2026-01-12 03:00:00,1.0,0.0,0.0,0.5704419878298288,0.0,0.0,-0.0,WEATHER_RELATED,MEDIUM
SOLAR_05,2026-01-12 03:15:00,1.0,0.0,0.0,0.5660088643337128,0.0,0.0,-0.0,WEATHER_RELATED,MEDIUM
SOLAR_05,2026-01-12 03:30:00,1.0,0.0,0.0,0.5691550823904603,0.0,0.0,-0.0,WEATHER_RELATED,LOW
SOLAR_05,2026-01-12 03:45:00,1.0,0.0,0.0,0.5710149878567564,0.0,0.0,-0.0,WEATHER_RELATED,LOW
SOLAR_05,2026-01-12 04:00:00,1.0,0.0,0.0,0.5658850591649637,0.0,0.0,-0.0,WEATHER_RELATED,MEDIUM
SOLAR_05,2026-01-12 04:15:00,1.0,0.0,0.0,0.5624143515587617,0.0,0.0,-0.0,WEATHER_RELATED,LOW
SOLAR_05,2026-01-12 04:30:00,1.0,0.0,0.0,0.5718850584408721,0.0,0.0,-0.0,WEATHER_RELATED,LOW
SOLAR_05,2026-01-12 04:45:00,1.0,0.0,0.0,0.5684635257168733,0.0,0.0,-0.0,WEATHER_RELATED,MEDIUM
SOLAR_05,2026-01-12 05:00:00,1.0,0.0,0.0,0.5643120506924625,0.0,0.0,-0.0,WEATHER_RELATED,LOW
SOLAR_05,2026-01-12 05:15:00,1.0,0.0,0.0,0.5661218689173914,0.0,0.0,-0.0,WEATHER_RELATED,LOW
SOLAR_05,2026-01-12 05:30:00,1.0,0.0,0.0,0.5746351421069068,0.0,0.0,-0.0,WEATHER_RELATED,LOW
SOLAR_05,2026-01-12 05:45:00,1.0,0.0,0.0,0.5663562987245543,0.0,0.0,-0.0,WEATHER_RELATED,MEDIUM
SOLAR_05,2026-01-12 06:00:00,1.0,0.0,0.0,0.6270227326604285,0.0,0.0,-0.0,WEATHER_RELATED,LOW
SOLAR_05,2026-01-12 06:15:00,1.0,0.0,0.0,0.6379438056653755,0.0,0.0,-0.0,WEATHER_RELATED,LOW
SOLAR_05,2026-01-12 06:30:00,1.0,0.0,0.0,0.6373129736211531,0.0,0.0,-0.0,WEATHER_RELATED,MEDIUM
SOLAR_05,2026-01-12 06:45:00,1.0,0.0,0.0,0.6560910739372117,0.0,0.0,-0.0,WEATHER_RELATED,LOW
SOLAR_05,2026-01-12 07:00:00,1.0,0.0,0.0,0.6550637364954365,0.0,0.0,-0.0,WEATHER_RELATED,LOW
SOLAR_05,2026-01-12 07:15:00,0.9802135656787876,-0.0012312929087139,-0.011180713946832843,0.6744811017393114,0.0,0.0024625858174278,-0.0,WEATHER_RELATED,LOW
SOLAR_05,2026-01-12 07:30:00,1.0105637200085194,0.0012987048362837,0.025182081823325153,0.6787211916106841,0.0,0.0,0.000171012903988,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 07:45:00,1.0010707562907797,0.0001937969735768,0.014114553366447624,0.6894034639079822,0.0,0.0,-0.0,WEATHER_RELATED,LOW
SOLAR_05,2026-01-12 08:00:00,1.0054237392803276,0.0011677759589862,0.011576521053700994,0.6878882737629577,0.0,0.0,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 08:15:00,1.0086469550782573,0.0024118530611765,0.023484812469639738,0.705177577014364,0.0,0.0,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 08:30:00,1.0188838397284925,0.0065586302267757,0.030751723172361745,0.7169291960684738,0.0,0.0,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 08:45:00,0.9837697226561812,-0.0067018797938153,0.0037815511057663898,0.726636097955412,0.0,0.0185697876978884,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 09:00:00,1.0040295909780157,0.0018614292291235,0.01107281058016596,0.7538814566819452,0.0,0.0,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 09:15:00,1.0169849127137012,0.0093538107977835,0.031139552665666703,0.7565498127304906,0.0,0.0,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 09:30:00,0.9891646645564558,-0.006474338550252,0.007653567299776065,0.7827012086016321,0.0,0.0184846723304377,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 09:45:00,1.0007555812660434,0.0004585044169685,0.01769456118829482,0.7866844771108007,0.0,0.0,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 10:00:00,1.0056019518772024,0.0036036490429361,0.019807269813509,0.7090892138521974,0.0,0.0,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 10:15:00,0.9880584598317264,-0.0083666981938705,-0.0009083702608437827,0.7084292674944471,0.0,0.0202042092414591,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 10:30:00,0.98474622812785,-0.0112437342213957,-0.002757737906872171,0.732575915517411,0.0,0.0170980268006825,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 10:45:00,1.0082716201758726,0.0061594094496003,0.022793885359238875,0.7214144281725169,0.0,0.0,0.0009874707117273,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 11:00:00,1.0018439523201317,0.0014632321632301,0.017185500018872868,0.7387743889734073,0.0,0.0,0.0001319971770606,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 11:15:00,1.0174087124068352,0.0135925951313176,0.03645356498430785,0.71234349261172,0.0,0.0,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 11:30:00,0.992405888843632,-0.0053493538261417,0.011255938314337022,0.7495667719162343,0.0,0.0156844589136597,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 11:45:00,1.0170211728658758,0.0122805240819426,0.027226968707593557,0.6952466963162918,0.0,0.0,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 12:00:00,1.0149641518426484,0.0108328598932191,0.022479660342589414,0.7268054601605618,0.0,0.0,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 12:15:00,1.0190565288953624,0.0134519925416285,0.030982525622247903,0.6977159504151439,0.0,0.0,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 12:30:00,0.9879891312044492,-0.0079316975980408,0.006792219050076209,0.7215760279355448,0.0,0.0314714065414058,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 12:45:00,0.9940188080927173,-0.0041631655151126,0.006267094827480335,0.7025508725968154,0.0,0.0226431704896,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 13:00:00,0.9842753350034812,-0.0111159757192551,-0.003612339529487918,0.6982167259382223,0.0,0.0283269460993573,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 13:15:00,1.01274170319622,0.0092838170686766,0.02650914898668999,0.747002288787532,0.0,0.0,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 13:30:00,1.0115432706043388,0.0082445391706548,0.017539590375085234,0.7032191231404049,0.0,0.0,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 13:45:00,0.9820482539676132,-0.0120938344272187,-0.004819485014895153,0.7084951569146145,0.0,0.0253122763569194,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 14:00:00,1.0044071430494657,0.0030577953579637,0.022559634824156016,0.7041667387364481,0.0,0.0,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 14:15:00,1.0040410350995477,0.0027717781481406,0.019885419767728174,0.6966771377218318,0.0,0.0,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 14:30:00,0.9914860905375052,-0.0059558582139883,0.004613394991899833,0.6987784815725923,0.0,0.0129018555527469,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 14:45:00,1.00915608543163,0.0063207837486922,0.013634550756341013,0.7054017595023893,0.0,0.0,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 15:00:00,0.9864685111332044,-0.0084883952650301,-0.0031403621544182636,0.7417140392513888,0.0,0.0200740400504643,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 15:15:00,0.999489982413818,-0.0003149340037852,0.018671381787573438,0.6896977212091181,0.0,0.0,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 15:30:00,0.989418856680435,-0.006118106915782,0.013081990496631501,0.6901762060626945,0.0,0.0080170119645083,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 15:45:00,0.9981199240331988,-0.0010533423070753,0.011373767913436583,0.6870071381459218,0.0,0.0,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 16:00:00,1.001367595672345,0.0006868659506755,0.010014089642813695,0.7014374286096974,0.0,0.0,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 16:15:00,1.0038742744313798,0.0017286197288479,0.015269360646045782,0.697450372734649,0.0,0.0,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 16:30:00,0.9918600628409576,-0.0032525488335435,0.003968346014510793,0.6919938799077242,0.0,0.0041271158954201,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 16:45:00,0.9836404722753008,-0.005622318926619,-0.0021559056316888814,0.6887967598857053,0.0,0.0102994351226904,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 17:00:00,1.0190593110480348,0.0051384739558341,0.022129296186677472,0.6928466158950026,0.0,0.0,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 17:15:00,1.011070730854003,0.0023736174896206,0.0194676057814126,0.6893086569638224,0.0,0.0,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 17:30:00,0.9961502644191338,-0.0005560752970551,0.010200599908330332,0.6809093621483064,0.0,0.0004307624367564,-0.0,WEATHER_RELATED,LOW
SOLAR_05,2026-01-12 17:45:00,0.9853810196915674,-0.0010011569846961,-0.002098872381077088,0.6847967859930459,0.0,0.0026691625802826,-0.0,GRID_CURTAILMENT,MEDIUM
SOLAR_05,2026-01-12 18:00:00,1.0,0.0,0.0,0.6835887000383541,0.0,0.0029774295818516,0.0005244815212845,WEATHER_RELATED,LOW
SOLAR_05,2026-01-12 18:15:00,1.0,0.0,0.0,0.6807662957003566,0.0,0.0004081926039346,0.0020290453953427,WEATHER_RELATED,MEDIUM
SOLAR_05,2026-01-12 18:30:00,1.0,0.0,0.0,0.6826515979836036,0.0,0.0,0.0038973776927911,WEATHER_RELATED,LOW
SOLAR_05,2026-01-12 18:45:00,1.0,0.0,0.0,0.6816633181189813,0.0,0.0,0.0027957530263965,WEATHER_RELATED,MEDIUM
SOLAR_05,2026-01-12 19:00:00,1.0,0.0,0.0,0.6919593580922871,0.0,0.0,0.002217535593742,WEATHER_RELATED,MEDIUM
SOLAR_05,2026-01-12 19:15:00,1.0,0.0,0.0,0.6899666526365684,0.0,0.0,0.0006736500771788,WEATHER_RELATED,LOW
SOLAR_05,2026-01-12 19:30:00,1.0,0.0,0.0,0.6837670048994883,0.0,0.0,0.001963069114495,WEATHER_RELATED,LOW
SOLAR_05,2026-01-12 19:45:00,1.0,0.0,0.0,0.6811146475812762,0.0,0.0,0.0031081439993082,WEATHER_RELATED,MEDIUM
SOLAR_05,2026-01-12 20:00:00,1.0,0.0,0.0,0.6874288423246946,0.0,0.0,0.0014284447733055,WEATHER_RELATED,LOW
SOLAR_05,2026-01-12 20:15:00,1.0,0.0,0.0,0.6991174153870099,0.0,0.0,0.0018531385730227,WEATHER_RELATED,MEDIUM
SOLAR_05,2026-01-12 20:30:00,1.0,0.0,0.0,0.6859802260105352,0.0,0.0,0.0022381077602645,WEATHER_RELATED,LOW
SOLAR_05,2026-01-12 20:45:00,1.0,0.0,0.0,0.6876141711395021,0.0,0.0,0.0014109052305439,WEATHER_RELATED,LOW
SOLAR_05,2026-01-12 21:00:00,1.0,0.0,0.0,0.6498763783278355,0.0,0.0,0.0022887918623067,WEATHER_RELATED,MEDIUM
SOLAR_05,2026-01-12 21:15:00,1.0,0.0,0.0,0.6393796675514442,0.0,0.0,0.0011098480754969,WEATHER_RELATED,MEDIUM
SOLAR_05,2026-01-12 21:30:00,1.0,0.0,0.0,0.6322028484183223,0.0,0.0,0.0010661072416379,WEATHER_RELATED,LOW
SOLAR_05,2026-01-12 21:45:00,1.0,0.0,0.0,0.6177813742619095,0.0,0.0,0.0002163701700015,WEATHER_RELATED,LOW
SOLAR_05,2026-01-12 22:00:00,1.0,0.0,0.0,0.6096633534086434,0.0,0.0,7.007262735218588e-05,WEATHER_RELATED,LOW
SOLAR_05,2026-01-12 22:15:00,1.0,0.0,0.0,0.6052780060614587,0.0,0.0,0.0001654706760571,WEATHER_RELATED,MEDIUM
SOLAR_05,2026-01-12 22:30:00,1.0,0.0,0.0,0.6071430801203869,0.0,0.0,0.0004055567495082,WEATHER_RELATED,LOW
SOLAR_05,2026-01-12 22:45:00,1.0,0.0,0.0,0.5978916028619774,0.0,0.0,-0.0,WEATHER_RELATED,MEDIUM
SOLAR_05,2026-01-12 23:00:00,1.0,0.0,0.0,0.5746448150647723,0.0,0.0,-0.0,WEATHER_RELATED,MEDIUM
SOLAR_05,2026-01-12 23:15:00,1.0,0.0,0.0,0.5774717314213809,0.0,0.0,-0.0,WEATHER_RELATED,LOW
SOLAR_05,2026-01-12 23:30:00,1.0,0.0,0.0,0.5712122432533963,0.0,0.0,0.0002162822613543,WEATHER_RELATED,LOW
SOLAR_05,2026-01-12 23:45:00,1.0,0.0,0.0,0.581501620575955,0.0,0.0,0.0001390495812078,WEATHER_RELATED,LOW
SOLAR_05,2026-01-13 00:00:00,1.0,0.0,0.0,0.5371559844366988,0.0,0.0,-0.0,WEATHER_RELATED,MEDIUM
SOLAR_05,2026-01-13 00:15:00,1.0,0.0,0.0,0.5643354721451688,0.0,0.0,-0.0,WEATHER_RELATED,LOW
SOLAR_05,2026-01-13 00:30:00,1.0,0.0,0.0,0.5436772530914779,0.0,0.0,-0.0,WEATHER_RELATED,LOW
SOLAR_05,2026-01-13 00:45:00,1.0,0.0,0.0,0.5231825090187933,0.0,0.0,-0.0,WEATHER_RELATED,MEDIUM
SOLAR_05,2026-01-13 01:00:00,1.0,0.0,0.0,0.5565189618830683,0.0,0.0,-0.0,WEATHER_RELATED,MEDIUM
SOLAR_05,2026-01-13 01:15:00,1.0,0.0,0.0,0.529153956452063,0.0,0.0,-0.0,WEATHER_RELATED,LOW
SOLAR_05,2026-01-13 01:30:00,1.0,0.0,0.0,0.5331992196496597,0.0,0.0,-0.0,WEATHER_RELATED,MEDIUM
SOLAR_05,2026-01-13 01:45:00,1.0,0.0,0.0,0.5306167256202209,0.0,0.0,-0.0,WEATHER_RELATED,LOW
SOLAR_05,2026-01-13 02:00:00,1.0,0.0,0.0,0.566278483728052,0.0,0.0,-0.0,WEATHER_RELATED,LOW
SOLAR_05,2026-01-13 02:15:00,1.0,0.0,0.0,0.5433150728876566,0.0,0.0,-0.0,WEATHER_RELATED,MEDIUM
SOLAR_05,2026-01-13 02:30:00,1.0,0.0,0.0,0.551315829368207,0.0,0.0,-0.0,WEATHER_RELATED,LOW
SOLAR_05,2026-01-13 02:45:00,1.0,0.0,0.0,0.5530558603674662,0.0,0.0,-0.0,WEATHER_RELATED,LOW
SOLAR_05,2026-01-13 03:00:00,1.0,0.0,0.0,0.5463060007156606,0.0,0.0,-0.0,WEATHER_RELATED,MEDIUM
SOLAR_05,2026-01-13 03:15:00,1.0,0.0,0.0,0.537034621200247,0.0,0.0,-0.0,WEATHER_RELATED,LOW
SOLAR_05,2026-01-13 03:30:00,1.0,0.0,0.0,0.5398747840502389,0.0,0.0,-0.0,WEATHER_RELATED,MEDIUM
SOLAR_05,2026-01-13 03:45:00,1.0,0.0,0.0,0.5376254537202925,0.0,0.0,-0.0,WEATHER_RELATED,LOW
SOLAR_05,2026-01-13 04:00:00,1.0,0.0,0.0,0.5301791288685308,0.0,0.0,-0.0,WEATHER_RELATED,LOW
SOLAR_05,2026-01-13 04:15:00,1.0,0.0,0.0,0.5314419579186757,0.0,0.0,-0.0,WEATHER_RELATED,LOW
