timestamp,asset_id,asset_type,zone_id,capacity_kw,expected_power_kw,actual_power_kw,performance_ratio,irradiance_wm2,ambient_temp_c,asset_temp_c,dc_voltage_v,dc_current_a,ac_voltage_v,ac_current_a,power_factor,wind_speed_ms,wind_direction_deg,fault_code,communication_status,maintenance_age_days,curtailment_command_kw,anomaly_ground_truth,root_cause_ground_truth,month,day_of_month,hour,minute,day_of_week,is_weekend,week_of_year,power_deviation_kw,power_deviation_pct,actual_power_lag_1,performance_ratio_lag_1,actual_power_lag_4,performance_ratio_lag_4,actual_power_lag_96,performance_ratio_lag_96,performance_ratio_rolling_mean_1h,performance_ratio_rolling_mean_6h,performance_ratio_rolling_std_6h,performance_ratio_change_15m,performance_ratio_change_1h,performance_ratio_change_24h
2026-01-24 16:45:00,SOLAR_01,solar,ZONE_A,156181.01782710437,29764.153340340312,29777.50442927725,1.0004485626983666,186.42529824103545,19.43554706874544,22.343444797081084,1200,40387.4684491062,400,69955.19939221628,0.99,0.0,0.0,NONE,OK,123,29764.153340340312,0,,1,24,16,45,5,1,4,-13.35108893693905,-0.00044856269836655795,40528.32127702696,1.0146662769611563,63207.534123908976,0.9976013261201602,17257.66927942811,0.9936068380155396,1.0017771798363364,1.0013247625401305,0.012425794058765267,-0.014217714262789727,0.0028472365782064024,0.006841724682826955
2026-01-24 17:00:00,SOLAR_01,solar,ZONE_A,156181.01782710437,26107.516508996054,26540.43999214344,1.0165823311075264,165.60708120269445,22.65284179142561,25.19099502574396,1200,35252.12825442148,400,61060.26833906723,0.99,0.0,0.0,NONE,OK,123,26107.516508996054,0,,1,24,17,0,5,1,4,-432.92348314738774,-0.01658233110752653,29777.50442927725,1.0004485626983666,53652.00891410405,1.0109173416143902,17221.007709400736,1.0054193206218596,1.0024889889808881,1.0021037076213775,0.011711002658773506,0.01613376840915981,0.005664989493136208,0.011163010485666813
2026-01-24 17:15:00,SOLAR_01,solar,ZONE_A,156181.01782710437,21680.337087873177,21944.224482606154,1.0121717385510849,135.39158609245013,18.67786353976333,20.79956771873668,1200,29468.11359685206,400,51041.76720009018,0.99,0.0,0.0,NONE,OK,123,21680.337087873177,0,,1,24,17,15,5,1,4,-263.88739473297755,-0.01217173855108471,26540.43999214344,1.0165823311075264,44037.06215995505,0.9839237746496392,12417.580975072682,0.9843259839205304,1.003905236354172,1.0020188198534614,0.011592869003721019,-0.004410592556441495,0.028247963901445683,0.027845754630554498
2026-01-24 17:30:00,SOLAR_01,solar,ZONE_A,156181.01782710437,14393.8985421412,14498.919973687049,1.0072962464782127,91.06350608644848,21.98525596291869,23.360911663611468,1200,19106.329176288666,400,33094.10365407968,0.99,0.0,0.0,NONE,OK,123,14393.8985421412,0,,1,24,17,30,5,1,4,-105.02143154584883,-0.007296246478212713,21944.224482606154,1.0121717385510849,40528.32127702696,1.0146662769611563,9544.894580379589,0.995348613980013,1.0109672273295334,1.0021228581512616,0.011675473593797725,-0.0048754920728721896,-0.007370030482943601,0.011947632498199745
2026-01-24 17:45:00,SOLAR_01,solar,ZONE_A,156181.01782710437,6344.067336221095,6404.449663703858,1.009517920331333,40.020015750325655,21.252198231858618,21.85670824495352,1200,8395.97240409585,400,14542.677374299974,0.99,0.0,0.0,NONE,OK,123,6344.067336221095,0,,1,24,17,45,5,1,4,-60.382327482763685,-0.009517920331332896,14498.919973687049,1.0072962464782127,29777.50442927725,1.0004485626983666,4667.580028132213,1.0191888257381525,1.0091247197087976,1.0018611961813628,0.01147630250396981,0.0022216738531202207,0.009069357632966346,-0.009670905406819585
2026-01-24 18:00:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,16.548386542418807,16.548386542418807,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,123,0.0,0,,1,24,18,0,5,1,4,0.0,,6404.449663703858,1.009517920331333,26540.43999214344,1.0165823311075264,0.0,1.0,1.011392059117039,1.0015979698000559,0.011211237332517793,-0.009517920331332919,-0.016582331107526382,0.0
2026-01-24 18:15:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,18.31785504917798,18.31785504917798,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,123,0.0,0,,1,24,18,15,5,1,4,0.0,,0.0,1.0,21944.224482606154,1.0121717385510849,0.0,1.0,1.0072464763401576,1.0007885264283485,0.010549839491700365,0.0,-0.012171738551084887,0.0
2026-01-24 18:30:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,21.735587844994487,21.735587844994487,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,123,0.0,0,,1,24,18,30,5,1,4,0.0,,0.0,1.0,14498.919973687049,1.0072962464782127,0.0,1.0,1.0042035417023865,1.0015989186061227,0.009635003137699282,0.0,-0.007296246478212698,0.0
2026-01-24 18:45:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,17.062217327639996,17.062217327639996,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,123,0.0,0,,1,24,18,45,5,1,4,0.0,,0.0,1.0,6404.449663703858,1.009517920331333,0.0,1.0,1.0023794800828332,1.0008138700540476,0.008909291211618329,0.0,-0.009517920331332919,0.0
2026-01-24 19:00:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,17.77709624986862,17.77709624986862,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,123,0.0,0,,1,24,19,0,5,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0013287947862888,0.008460731267297506,0.0,0.0,0.0
2026-01-24 19:15:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,19.316924459987984,19.316924459987984,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,123,0.0,0,,1,24,19,15,5,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0014981926425108,0.008388422281655709,0.0,0.0,0.0
2026-01-24 19:30:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,19.65336385673974,19.65336385673974,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,123,0.0,0,,1,24,19,30,5,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0011141321519215,0.008229129102941077,0.0,0.0,0.0
2026-01-24 19:45:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,17.285478776816,17.285478776816,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,123,0.0,0,,1,24,19,45,5,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0007098486340171,0.008024636869163482,0.0,0.0,0.0
2026-01-24 20:00:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,16.304979610616716,16.304979610616716,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,123,0.0,0,,1,24,20,0,5,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0005612822742211,0.008002443139033564,0.0,0.0,0.0
2026-01-24 20:15:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,20.06688855829901,20.06688855829901,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,123,0.0,0,,1,24,20,15,5,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0006455543153743,0.00798468024177456,0.0,0.0,0.0
2026-01-24 20:30:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,20.43399218255156,20.43399218255156,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,123,0.0,0,,1,24,20,30,5,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.000895025105587,0.007861010191991017,0.0,0.0,0.0
2026-01-24 20:45:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,18.66098702606325,18.66098702606325,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,123,0.0,0,,1,24,20,45,5,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0012420340277142,0.007616169960088614,0.0,0.0,0.0
2026-01-24 21:00:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,16.635102379197313,16.635102379197313,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,123,0.0,0,,1,24,21,0,5,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0016016576099849,0.007328033286134784,0.0,0.0,0.0
2026-01-24 21:15:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,14.624269519323262,14.624269519323262,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,123,0.0,0,,1,24,21,15,5,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0016732821425167,0.007302522331542216,0.0,0.0,0.0
2026-01-24 21:30:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,14.372344485430697,14.372344485430697,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,123,0.0,0,,1,24,21,30,5,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0017479731791261,0.007274645947335365,0.0,0.0,0.0
2026-01-24 21:45:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,16.887680149018788,16.887680149018788,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,123,0.0,0,,1,24,21,45,5,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0022135632713278,0.006750337003151027,0.0,0.0,0.0
2026-01-24 22:00:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,16.506669422855175,16.506669422855175,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,123,0.0,0,,1,24,22,0,5,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0023135080163212,0.006696623218032919,0.0,0.0,0.0
2026-01-24 22:15:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,18.31883347822942,18.31883347822942,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,123,0.0,0,,1,24,22,15,5,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0018586187823884,0.00645314120899281,0.0,0.0,0.0
2026-01-24 22:30:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,16.681502522515846,16.681502522515846,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,123,0.0,0,,1,24,22,30,5,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.00252846150532,0.005228754157053084,0.0,0.0,0.0
2026-01-24 22:45:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,12.259188749004837,12.259188749004837,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,123,0.0,0,,1,24,22,45,5,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0019173666319385,0.004563184803564609,0.0,0.0,0.0
2026-01-24 23:00:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,17.274266104000496,17.274266104000496,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,123,0.0,0,,1,24,23,0,5,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0018986765195066,0.004570375323769747,0.0,0.0,0.0
2026-01-24 23:15:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,13.099952343355024,13.099952343355024,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,123,0.0,0,,1,24,23,15,5,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.001207746056693,0.0033425428133686827,0.0,0.0,0.0
2026-01-24 23:30:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,14.274833149226248,14.274833149226248,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,123,0.0,0,,1,24,23,30,5,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0007005902837312,0.0023960672325698987,0.0,0.0,0.0
2026-01-24 23:45:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,15.511105796310371,15.511105796310371,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,123,0.0,0,,1,24,23,45,5,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0003965800138055,0.0019428373520219745,0.0,0.0,0.0
2026-01-25 00:00:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,18.991334979567927,18.991334979567927,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,124,0.0,0,,1,25,0,0,6,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.526459522874323e-09,0.0,0.0,0.0
2026-01-25 00:15:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,21.230542495817705,21.230542495817705,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,124,0.0,0,,1,25,0,15,6,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.526459522874323e-09,0.0,0.0,0.0
2026-01-25 00:30:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,16.256221811403314,16.256221811403314,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,124,0.0,0,,1,25,0,30,6,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.526459522874323e-09,0.0,0.0,0.0
2026-01-25 00:45:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,14.729680360543073,14.729680360543073,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,124,0.0,0,,1,25,0,45,6,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.526459522874323e-09,0.0,0.0,0.0
2026-01-25 01:00:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,16.23938216551576,16.23938216551576,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,124,0.0,0,,1,25,1,0,6,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.526459522874323e-09,0.0,0.0,0.0
2026-01-25 01:15:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,17.040660204272143,17.040660204272143,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,124,0.0,0,,1,25,1,15,6,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.526459522874323e-09,0.0,0.0,0.0
2026-01-25 01:30:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,14.739267086329182,14.739267086329182,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,124,0.0,0,,1,25,1,30,6,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.526459522874323e-09,0.0,0.0,0.0
2026-01-25 01:45:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,19.106059004161203,19.106059004161203,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,124,0.0,0,,1,25,1,45,6,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.526459522874323e-09,0.0,0.0,0.0
2026-01-25 02:00:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,16.13001449946061,16.13001449946061,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,124,0.0,0,,1,25,2,0,6,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.526459522874323e-09,0.0,0.0,0.0
2026-01-25 02:15:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,16.838138116670063,16.838138116670063,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,124,0.0,0,,1,25,2,15,6,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.526459522874323e-09,0.0,0.0,0.0
2026-01-25 02:30:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,17.365081802652746,17.365081802652746,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,124,0.0,0,,1,25,2,30,6,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.526459522874323e-09,0.0,0.0,0.0
2026-01-25 02:45:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,17.083974183834027,17.083974183834027,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,124,0.0,0,,1,25,2,45,6,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.526459522874323e-09,0.0,0.0,0.0
2026-01-25 03:00:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,18.142347095006485,18.142347095006485,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,124,0.0,0,,1,25,3,0,6,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.526459522874323e-09,0.0,0.0,0.0
2026-01-25 03:15:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,15.468764551405808,15.468764551405808,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,124,0.0,0,,1,25,3,15,6,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.526459522874323e-09,0.0,0.0,0.0
2026-01-25 03:30:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,15.839589347064338,15.839589347064338,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,124,0.0,0,,1,25,3,30,6,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.526459522874323e-09,0.0,0.0,0.0
2026-01-25 03:45:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,15.0218403689586,15.0218403689586,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,124,0.0,0,,1,25,3,45,6,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.526459522874323e-09,0.0,0.0,0.0
2026-01-25 04:00:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,18.379002461240454,18.379002461240454,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,124,0.0,0,,1,25,4,0,6,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.526459522874323e-09,0.0,0.0,0.0
2026-01-25 04:15:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,19.34642955592922,19.34642955592922,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,124,0.0,0,,1,25,4,15,6,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.526459522874323e-09,0.0,0.0,0.0
2026-01-25 04:30:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,19.002128570478323,19.002128570478323,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,124,0.0,0,,1,25,4,30,6,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.526459522874323e-09,0.0,0.0,0.0
2026-01-25 04:45:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,21.741787540179267,21.741787540179267,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,124,0.0,0,,1,25,4,45,6,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.526459522874323e-09,0.0,0.0,0.0
2026-01-25 05:00:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,18.694712736829302,18.694712736829302,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,124,0.0,0,,1,25,5,0,6,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.526459522874323e-09,0.0,0.0,0.0
2026-01-25 05:15:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,20.362031701104385,20.362031701104385,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,124,0.0,0,,1,25,5,15,6,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.526459522874323e-09,0.0,0.0,0.0
2026-01-25 05:30:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,17.163967286621116,17.163967286621116,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,124,0.0,0,,1,25,5,30,6,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.526459522874323e-09,0.0,0.0,0.0
2026-01-25 05:45:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,18.89878494890048,18.89878494890048,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,124,0.0,0,,1,25,5,45,6,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.526459522874323e-09,0.0,0.0,0.0
2026-01-25 06:00:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,21.39107551513156,21.39107551513156,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,124,0.0,0,,1,25,6,0,6,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.526459522874323e-09,0.0,0.0,0.0
2026-01-25 06:15:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,22.02521986763701,22.02521986763701,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,124,0.0,0,,1,25,6,15,6,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.526459522874323e-09,0.0,0.0,0.0
2026-01-25 06:30:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,20.06469706577189,20.06469706577189,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,124,0.0,0,,1,25,6,30,6,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.526459522874323e-09,0.0,0.0,0.0
2026-01-25 06:45:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,20.832253106364504,20.832253106364504,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,124,0.0,0,,1,25,6,45,6,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.526459522874323e-09,0.0,0.0,0.0
2026-01-25 07:00:00,SOLAR_01,solar,ZONE_A,156181.01782710437,0.0,0.0,1.0,0.0,18.258347732150984,18.258347732150984,1200,0.0,400,0.0,0.99,0.0,0.0,NONE,OK,124,0.0,0,,1,25,7,0,6,1,4,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.526459522874323e-09,0.0,0.0,0.0
2026-01-25 07:15:00,SOLAR_01,solar,ZONE_A,156181.01782710437,9465.158594584704,9606.976775740264,1.0149831806554936,59.62429591588776,20.89313892490259,21.791457751704407,1200,12476.650372247455,400,21610.82627987435,0.99,0.0,0.0,NONE,OK,124,9465.158594584704,0,,1,25,7,15,6,1,4,-141.81818115556052,-0.0149831806554936,0.0,1.0,0.0,1.0,3714.446683604428,0.9915787875469014,1.0,1.0,3.526459522874323e-09,0.014983180655493644,0.014983180655493644,0.023404393108592214
2026-01-25 07:30:00,SOLAR_01,solar,ZONE_A,156181.01782710437,18641.18307759417,18346.420912389884,0.9841875827313462,118.7360756933812,23.694183488865026,25.48244103991106,1200,24836.910431194952,400,43020.052709921976,0.99,0.0,0.0,NONE,OK,124,18641.18307759417,0,,1,25,7,30,6,1,4,294.76216520428716,0.015812417268653806,9606.976775740264,1.0149831806554936,0.0,1.0,6708.755893877426,0.9906459978771892,1.0037457951638735,1.0006242991939789,0.003058428944160101,-0.030795597924147433,-0.01581241726865379,-0.0064584151458429995
2026-01-25 07:45:00,SOLAR_01,solar,ZONE_A,156181.01782710437,24796.033611082366,24310.76430500518,0.9804295592719192,157.7311604872358,23.36185348330814,25.800465672953067,1200,33869.613745068425,400,58665.6127224049,0.99,0.0,0.0,NONE,OK,124,24796.033611082366,0,,1,25,7,45,6,1,4,485.2693060771853,0.019570440728080743,18346.420912389884,0.9841875827313462,0.0,1.0,10137.046967538136,1.012084657886516,0.9997926908467101,0.9999654484744517,0.004542071884271391,-0.0037580234594269957,-0.019570440728080785,-0.0316550986145967
2026-01-25 08:00:00,SOLAR_01,solar,ZONE_A,156181.01782710437,31059.179240934594,30874.512560277857,0.9940543605732712,197.6815076787801,23.50133144276242,26.51207955737853,1200,41815.94603633494,400,72429.46773037231,0.99,0.0,0.0,NONE,OK,124,31059.179240934594,0,,1,25,8,0,6,1,4,184.6666806567373,0.005945639426728796,24310.76430500518,0.9804295592719192,0.0,1.0,13349.15281330059,0.998251835325112,0.9949000806646898,0.9991500134441149,0.0060440086799651805,0.013624801301352019,-0.005945639426728766,-0.004197474751840735
2026-01-25 08:15:00,SOLAR_01,solar,ZONE_A,156181.01782710437,36382.02040054217,36514.59473548531,1.0036439519708795,230.98660371290168,22.87739853945993,26.376696975761583,1200,48601.367170856334,400,84182.50664697979,0.99,0.0,0.0,NONE,OK,124,36382.02040054217,0,,1,25,8,15,6,1,4,-132.57433494314319,-0.0036439519708797575,30874.512560277857,0.9940543605732712,9606.976775740264,1.0149831806554936,17754.293697749803,1.0161328442107702,0.9934136708080075,0.9989022784680013,0.006128909398104428,0.009589591397608288,-0.011339228684614122,-0.012488892239890692
2026-01-25 08:30:00,SOLAR_01,solar,ZONE_A,156181.01782710437,42220.3414877677,41963.79217040485,0.9939235612900672,268.24572799144653,23.05793346229996,27.04590170628623,1200,55388.447833142745,400,95938.42003431192,0.99,0.0,0.0,NONE,OK,124,42220.3414877677,0,,1,25,8,30,6,1,4,256.54931736284925,0.006076438709932701,36514.59473548531,1.0036439519708795,18346.420912389884,0.9841875827313462,21311.672795853832,1.0194154056107163,0.9905788636368541,0.9990541098001212,0.006201985686221204,-0.009720390680812319,0.009735978558720992,-0.025491844320649104
2026-01-25 08:45:00,SOLAR_01,solar,ZONE_A,156181.01782710437,48475.78246395889,49258.24214094942,1.0161412490365118,306.6726313875872,21.97608679655345,26.64166988530387,1200,64799.76512153361,400,112239.77792413444,0.99,0.0,0.0,NONE,OK,124,48475.78246395889,0,,1,25,8,45,6,1,4,-782.4596769905329,-0.016141249036511818,41963.79217040485,0.9939235612900672,24310.76430500518,0.9804295592719192,22451.43109284599,0.9808888255807976,0.9930128582765343,0.9988009248538741,0.006285164607625419,0.022217687746444614,0.0357116897645926,0.03525242345571422
2026-01-25 09:00:00,SOLAR_01,solar,ZONE_A,156181.01782710437,61129.51328139339,62346.96341750204,1.0199159141101688,391.2971142552459,24.933190746337807,30.808324843426632,1200,81599.08468178922,400,141337.9064927065,0.99,0.0,0.0,NONE,OK,124,61129.51328139339,0,,1,25,9,0,6,1,4,-1217.4501361086513,-0.019915914110168763,49258.24214094942,1.0161412490365118,30874.512560277857,0.9940543605732712,25605.130913257955,1.0180153717751648,1.0019407807176823,0.999473476897062,0.007214023170089591,0.00377466507365698,0.025861553536897564,0.0019005423350040296
